title,lyric,label
다른 별 (Feat. Lovey),Hey why you mad at me /이유라도 알자 girl /그렇게 찡그리고만 있으면 /My heart is beatin so fast /내 속이 바싹 바싹 타 들어가 /미치겠어 /Why don't you understand me boy /왜 몰라 /니가 예쁘다 그랬던 옷 입었는데 /넌 관심도 없고 친구 문자 /톡에만 답장하고 있잖아 /왜 그래 얘길 해 봐 /꼭 말을 해야 알아 /말 안 하면 How do I know /그럼 좀 서운해져 /답답해 oh /그 소설 제목이 일리가 있는 걸 /우리는 아마도 /다른 별에서 태어나 /서롤 만난 게 맞나 봐 /첫 눈에 알아본 우리인 걸 /알아도 어쩔 수 없는 우린  /다른 별 다른 별 다른 별 다른 별 /다른 별에서 왔나봐 /그래선지 다른 게 /많은 걸 많은 걸 많은 걸 많은 걸 /많은 걸 Yeah/Hey why you mad at me /사과하고 있잖아 girl /그렇게 뭘 잘못했냐 물으면 /어느 노래 가사 같이 /머릿 속이 하얗게 돼버리잖아/Why don't you understand me boy /매번 같은 이유로/똑같이 다투고 있는 걸/넌 아는지 아님 단지 이번만/넘어가보려는 건지/궁금해 얘길 해 봐/미안하다잖아/말 안하면 How do I know/우 이거 피곤한 걸/답답해 oh/그 소설 제목이 일리가 있는 걸/우리는 아마도/다른 별에서 태어나/서롤 만난 게 맞나 봐/첫 눈에 알아본 우리인 걸/알아도 어쩔 수 없는 우린 /다른 별 다른 별 다른 별 다른 별/다른 별에서 왔나봐/그래선지 다른 게/많은 걸 많은 걸 너무 많은 걸/많은 걸 Yeah/,happiness
Thinking Out Loud,When your looks don't work/like they used to before/And I can't sweep you off of your feet/Will your mouth still/remember the taste of my love/Will your eyes still/smile from your cheeks/And darling I will be/loving you 'til we're 70/And baby my heart could/still fall as hard at 23/And I'm thinking 'bout how/people fall in love in mysterious ways/Maybe just the touch of a hand/Oh me I fall in love with you/every single day/And I just wanna tell you I am/So honey now/Take me into your loving arms/Kiss me under the light/of a thousand stars/Place your head on my beating heart /I'm thinking out loud/Maybe we found love/right where we are/When my hair's all gone/and my memory fades/And the crowds don't remember my name/When my hands don't/play the strings the same way/I know you will still love me the same /'Cause honey your soul/can never grow old it's evergreen/Baby your smile's forever/in my mind and memory/I'm thinking 'bout how people/fall in love in mysterious ways/Maybe it's all part of a plan/Well I'll just keep on /making the same mistakes/Hoping that you'll understand /But baby now /Take me into your loving arms /Kiss me under the light/of a thousand stars /Place your head on my beating heart /I'm thinking out loud /That maybe we found love/right where we are/Maybe we found love/right where we are /We found love right where we are/,happiness
Groovin',Pretty young thing doing that dance/please just take my hand/i just happen to pass by you/with a couple friends right by your table/maybe you’re willing and able/to share a tune with me/cause I have seen other ladies /all throughout the night/and their mini skirts 4 inch heels /talking to 10 guys/see I ain’t with that i just /want to maybe kick back/and lady we can chill as/We’ll take two steps left/and we’ll take two steps right/and we can snap our fingers/and just do it all night/and you can groove with me/as i groove with you/we’re just groovin together/in the middle of the dancefloor/Lookin all fly in that dress/hands under the freshness/pretty young thing doing that dance/we just need to keep /this golden shots /of patron a kind of flowin/throughout my body /and I’m feelin all good/maybe we should sit down /for a minute and catch our breath/have a conversation while /we’re at it and sit back/then I’d take your hand as /we get back to what we do/We’ll take two steps left/and we’ll take two steps right/and we can snap our fingers/and just do it all night/and you can groove with me/as i groove with you/we’re just groovin together/in the middle of the dancefloor/Two steps left/and we’ll take two steps right/and we can snap our fingers/and just do it all night/and you can groove with me/as i groove with you/we’re just groovin together/in the middle of the dancefloor/Two to the left /the left/two to the right /the right/front and back and side by side/can I dance with you as you /dance with me too/dj turn that music up /so we can keep on grooving/We’ll take two steps left/and we’ll take two steps right/and we can snap our fingers/and just do it all night/and you can groove with me/as i groove with you/we’re just groovin together/in the middle of the dancefloor/Two steps left/and we’ll take two steps right/and we can snap our fingers/and just do it all night/and you can groove with me/as i groove with you/we’re just groovin together/in the middle of the dancefloor/we can leave our friends /,happiness
Lovely Day,왜 왜 언제부터 니가 좋은지는 /난 잘 몰라 몰라/대체 왜 왜 언제부터 /니가 좋은지 난 잘 몰라/그냥 느낌이 좋아/그냥 이렇게 그냥 이렇게 다가와/연예인보다 멋진 걸 /내 방 침대보다 편한 걸 /너와 단둘이 Lovely day/그래 지금처럼만 해줘 /예뻐해줘 나만 생각해줘/그냥 이렇게 /그냥 이렇게 Lovely day/다 다 그냥 니가 내 편이였음 /난 좋겠어 그냥 그럼 좋겠어/그냥 다다 내 모든 걸 좋아해줬음 /난 좋겠어 그냥 그럼 좋겠어/넌 내 안에만 있던 /나만의 Secret Boy/연예인보다 멋진 걸 /내 방 침대보다 편한 걸 /너와 단둘이 Lovely day/그래 지금처럼만 해줘 /예뻐해줘 나만 생각해줘/그냥 이렇게 /그냥 이렇게 Lovely day/넌 내 옆에 조용히 다가와 /내 입술에 살며시 입맞추고/어느새 나도 몰래 /두 볼이 빨개지나 봐/연예인보다 멋진 걸/내 방 침대보다 편한 걸 /너와 단둘이 Lovely day/사랑이란 건 이렇게 예쁜 걸 /너 한 사람을 위한 /내 마지막 무댄 걸/그냥 이렇게 그냥 이렇게 /I just wanna be your love/연예인보다 멋진 걸 /내 방 침대보다 편한 걸 /너와 단둘이 Lovely day/그래 지금처럼만 해줘 /예뻐해줘 나만 생각해줘/그냥 이렇게 그냥 이렇게/Lovely day /그 누구보다 멋진 걸 /단짝 친구보다 편한 걸 /너와 단둘이 Lovely day/그래 지금처럼만 해줘 /예뻐해줘 나만 생각해줘/그냥 이렇게/그냥 이렇게 Lovely day/,happiness
Fly,I just need your love /네가 필요해/I just need your love 네가 필요해/I just need your love /너 하나면 돼/I just need your love 너 하나면 돼/네가 힘들 땐 /내가 돼줄게 네가 기댈 곳/네가 기댈 곳/아직은 어색하지만 /모든 건 변해가지만 날 믿어줘/날 믿어줘/내가 지칠 땐/네가 돼줄래 내가 기댈 곳/내가 기댈 곳/아직은 어색하지만/모든 게 변해왔지만 날 지켜줘/Then we can fly high/Then we can fly high/너와 단 둘이 하늘 위로/비 바람 따위는 잊어/다만 넌 그저 나를 믿어/어제의 기억마저 지워/이제 넌 나의 손을 쥐고/따라와 날개를 펼치고/벗어나 이 복잡한 미로/너와 나 단 둘이서/uh Sing it out one time/오늘만큼은 조금 위험한/action movie를 찍어봐/너와 내가 오늘의 movie star/We headin' on westside/headin' on eastside/and Imma say it's a world tour/네가 원하는 대로 그저 떠나면 돼/황혼에서 새벽까지/Then we can fly high/Then we can fly high/I just need your love /네가 필요해/I just need your love/so we can fly away/I just need your love /너 하나면 돼/I just need your love /I just need your love love /내가 가끔씩은 지쳐도/옆에 네 자리만 지켜주면 돼/일단 나쁜 일은 잊어둬/It's alright we'll be fine/Then we can fly high/Then we can fly high/너와 단 둘이 하늘 위로/비 바람 따위는 잊어/다만 넌 그저 나를 믿어/어제의 기억마저 지워/이제 넌 나의 손을 쥐고/따라와 날개를 펼치고/벗어나 이 복잡한 미로/너와 나 단 둘이서/I just need your love /네가 필요해/I just need your love /so we can fly away /I just need your love /너 하나면 돼/I just need your love/I just need your love/uh Sing it out one time/오늘만큼은 조금 위험한/action movie를 찍어봐/너와 내가 오늘의 movie star/We headin' on westside/headin' on eastside/and Imma say it's a world tour/네가 원하는 대로 그저 떠나면 돼/황혼에서 새벽까지/,happiness
어땠을까 (Feat. 박정현),내가 그때 널 잡았더라면 /너와 나 지금보다 행복했을까/마지막에 널/안아줬다면 어땠을까/나의 옛사랑 옛사람/가끔 난 너의 안부를 속으로 묻는다/그리고는 혼자 씩 웃는다/희미해진 그때의 기억을 빈 잔에 /붓는다/잔이 차고 넘친다/기억을 마신다/그 기억은 쓰지만 맛있다/그 시절 우리의 도수는 거의 /웬만한 독주보다 높았어/보고 또 봐도 보고팠어/사랑을 해도 해도 /서로에게 고팠어목말랐어/참 우리 좋았었는데 /헤어질 일이 없었는데/왜 그랬을까 /그땐 사랑이 뭔지 몰라서/사랑이 사랑인줄 몰랐어/혼자서 그려본다/헤어지지 않았더라면/어땠을까 내가 그때 널/어땠을까 잡았더라면/어땠을까 /너와 나 지금보다 행복했을까/어땠을까 마지막에 널/어땠을까 안아줬다면/어땠을까 /너와 나 지금까지 함께 했을까/둘이 같이 꼴딱 밤새 맞이한 아침/홀딱 잠 깨 창문을 닫지/우리는 마치 창 밖의 참새처럼 /잠들기 싫어하는 애처럼 /초등학생처럼/아무도 없는데 아무도 모르게 /아무도 못 듣게 귓속에 말을 해/그 시절 우리의 온도는 거의 저 /밑에 적도 보다 높았어/성났어 감기도 아닌 것이 열났어/온몸의 어디든 귀를 갖다 대면은 /맥박소리가/귓가에 그날의 너의 소리가/왜 그랬을까 /그땐 사랑이 뭔지 몰라서/사랑이 사랑인 줄 몰랐어/혼자서 그려본다/헤어지지 않았더라면/어땠을까 내가 그때 널/어땠을까 잡았더라면/어땠을까 /너와 나 지금보다 행복했을까/어땠을까 마지막에 널/어땠을까 안아줬다면/어땠을까 /너와 나 지금까지 함께 했을까/눈앞에서 살진 않지만/눈감으면 살고 있다/다른 사람 품 안에서/같은 추억 하면서/내 곁에 있진 않지만/내 몸이 기억하고 있다/다른 사람 품 안에서/같은 추억 하면서/왜 그랬을까/그땐 사랑이 뭔지 몰라서/사랑이 사랑인 줄 몰랐어/혼자서 그려본다/헤어지지 않았더라면/어땠을까 내가 그때 널/어땠을까 잡았더라면/어땠을까 /너와 나 지금보다 행복했을까/어땠을까 마지막에 널/어땠을까 안아줬다면/어땠을까 /너와 나 지금까지 함께 했을까,happiness
둘이 (You&I),너 없이 혼자서 난 아무것도 못해/너 없는 내 하루가 이렇게도 긴데/너 없이 지금껏 어떻게 살아왔는지/이제는 도무지 난 이해조차 안돼/가만히 귀 기울여/내 심장에 소리를 들어봐/내 마음엔 어느새/나도 모르게 니가 사나봐/두 눈을 감으면 언제나 니가 보여서/매일 밤 꿈속에도 우린 늘 함께여서/언제나 너의 곁에 있을게/이제는 매일 밤 너를 바래다 줄게/한숨도 못 잔 날이라도/니가 보고 싶다면 뛰어갈게/너의 사랑이 나에겐/항상 편안한 휴식이 되어주니까/둘이 영원히 함께/둘이 사랑을 할 땐/우리 아프지 않게/다툴 일이 생겨도 항상 웃어주면서/너를 잡은 손을 놓지 않을게/우리 주말이 되면/우리 영화를 볼까 둘이 뭐가 좋을까/너와 함께할 생각에/널 그저 바라보는 것 만으로/자꾸 웃게 돼/항상 곁에 있을래 둘이/너무 잘 어울리죠 언제나/너와난 설명이 필요없죠/just feel me you & i/누구를 만나도 내 사랑을 얘기하죠/널 사랑한다고 오로지 너뿐이라고/가끔은 화를 내고 투정을 부릴때도/널 때로는 아이처럼/고집을 피울때도 널/내가 다 이해할게 아끼고 사랑할게/괜한 내 자존심에/아프게 하지 않을게/한숨도 못 잔 날이라도/니가 보고 싶다면 뛰어갈게/너의 사랑이 나에겐/항상 편안한 휴식이 되어주니까/둘이 함께한 많은 날이/좋았던 기억들이 끝나지 않게/가끔 힘이 들어도 항상 웃어주면서/너를 잡은 손을 놓지 않을게/우리 함께 있는 오늘이/널 비추는 햇살이 눈이 부시게/너를 보고만 있어도/난 마치 아주 작은 아이처럼/자꾸 웃게 돼 항상 곁에 있을래 둘이/난 니가 아니라면/누구도 원하지 않아/어느새 내 모습은/니가 되어 있잖아//둘이 영원히 함께/둘이 사랑을 할 땐/우리 아프지 않게/다툴 일이 생겨도/항상 웃어주면서/너를 잡은 손을 놓지 않을게/우리 주말이 되면/우리 영화를 볼까/둘이 뭐가 좋을까/너와 함께할 생각에/널 그저 바라보는 것 만으로/자꾸 웃게 돼 항상 곁에 있을래 둘이/ /,happiness
Secret Love,오늘은 새로산 옷입었네요 /설레는 내맘 /웃는 것만 봐도 난 괜찮아요 /항상 바라만 볼게요 /Oh 조심스레 /그댈 따라가요 baby /한발 두발 몰래 맞춰가면서 /절대 눈치못채게 /나의 secret love /아슬아슬해 맘 들킬까봐 /넘 아슬아슬해 /아닌 척 슬쩍 감추고 싶은 love /짜릿짜릿 나만의 비밀 /더 다가 가서 말 걸까 /아니면 말까 /어쩌면 벌써 /눈치채면 어떡해 Oh No /날 알까 /모른척 할까 /두근두근 어쩔줄 몰라 /누구야 니 옆에 있는 그여자 /맘에 안들어 /설마 여자친구 걱정이앞서 /제발 똑바로 하라구 /Oh 조심스레 /그댈 따라가요 baby /한발 두발 몰래 맞춰가면서 /절대 눈치못채게 /나의 secret love /아슬아슬해 맘 들킬까봐 /넘 아슬아슬해 /아닌 척 슬쩍 감추고 싶은 love /짜릿짜릿 나만의 비밀 /멈출 수 없는 나만의 /Secret Love /더 가까이 더 가까이 난 /Secret girl /빠르게 점점 스며들어 /Secret Love /조심스레 애타게해 /두근두근 어쩔 줄 몰라 /You my Secret boy /아찔아찔해 /널 볼때마다 /넘 빠져 들게해 /멈출수 없어 어떻게좀해봐 /보기 힘든 매력덩어리 /나의 secret love /아슬아슬해 맘 들킬까봐 /넘 아슬아슬해 /아닌 척 슬쩍 감추고 싶은 love /짜릿짜릿 나만의 비밀 /더 다가 가서 /말 걸까 /아니면 말까 /어쩌면 벌써 /눈치채면 어떡해 Oh No /날 알까 /모른척 할까 /두근두근 어쩔줄 몰라 /You my Secret boy/,happiness
사랑해 U,Hello 내사랑 그대여 머쉬멜로/옆으로와 Say Yes 가느다란/그 고개를 들고 Say Yes Yes라 말해/Love Me Love Me Boo 내 심장이 Boom/너에게 나를 쏜다 Like Cupid/Honey Honey Woo 오직 그대뿐/날 떨리게 한 사람/무조건 You 세상이 반쪽이 난대도/난 You 아무리 생각해도 역시 난/무조건 널 원해 진심인걸/Everybody know that i love you/사랑해 You 고개를 끄덕이며 말해줘/You 나라면 괜찮다고 말해줘/You Baby 입술을 열어 이젠 대답해줘/My Love 누구도 이 사랑을 못 말려/포기못해 느껴 우린 정말 잘/어울린다고 느껴 운명을 느껴/Love Me Love Me Boo 내 심장이 Boom/답답해 가슴만 친다 퍽퍽/Honey Honey Woo 오직 그대뿐/날 미치게 한 사람/무조건 You 세상이 반쪽이 난대도/난 You 아무리 생각해도 역시 난/무조건 널 원해 진심인걸/Everybody know that i love you/사랑해 You 고개를 끄덕이며 말해줘/You 나라면 괜찮다고 말해줘/You Baby 입술을 열어 이젠 대답해줘/날 믿어줘 trust me/허락해줘 I need You baby/짧은 대답 한마디에/달콤한 미래를 담아서/why can't you see why don't you/trust me I will let you know/네가 얼마나 예쁘고 아름다운/사람인지 다 알면서도 애써/계속 모르는척 하는지 솔직히/옷깃이 스친 인연보다 더 큰/운명을 느껴 I will be your templer/배불러 난 널 보면 숨이 뚫려/자연스레 혼자서도 콧노래를 불러/this is MY confession girl/힘들 땐 나를 불러/I Know something about You/이런 내 사랑에 녹아든 널 알어/넌 달어 넌 달러/give me your hands girl/무조건 you 내 맘이 고장 날 때까지/난 You 너만을 사랑할래/하지만 짝사랑은 싫어 못하겠어/Everybody know that I love you/죽어도 You 애틋한 내 사랑은/이렇게 You 터질 듯 목놓아서 소리쳐/You baby 니 맘 한곳에/내 자릴 만들어줘/ /,happiness
찾았다,솔직히 처음엔 몰랐어/우연한 만남 있었지만/이제껏 난 기쁨보단/아픔을 더 많이 배웠어/눈물이 많았던 나지만/너에겐 웃음만 줄거야/이제서야 내 반쪽을 찾았나 봐/이렇게 가슴이 뛰고 있잖아/찾았다 내 사랑 내가 찾던 사람/뜨겁게 안아주고 싶어/가만히 눈을 감아 줄래/내가 입 맞춰줄 수 있게/사랑해 널 사랑해/찾았다 내 곁에 둘 한 사람//마음을 닫았던 나지만/너에겐 내 마음 줄거야/이제서야 내 반쪽을 찾았나 봐/이렇게 가슴이 뛰고 있잖아/찾았다 내 사랑 내가 찾던 사람/뜨겁게 안아주고 싶어/가만히 눈을 감아 줄래/내가 입 맞춰줄 수 있게/사랑해 널 사랑해/찾았다 내 곁에 둘 한 사람/다쳤던 내 마음 아픈 상처/다 안아준 사람/더 많이 사랑해 주고 싶어/언제까지나/찾았다 내 사랑 내가 찾던 사람/뜨겁게 안아주고 싶어/가만히 눈을 감아 줄래/내가 입 맞춰줄 수 있게/가만히 눈을 감아 줄래/내가 입 맞춰줄 수 있게/사랑해 널 사랑해/찾았다 내 곁에 둘 한 사람/고맙다/내 곁에 와 줘서/ /,happiness
